#          time         x_star         y_star           x_p1           y_p1           x_p2           y_p2           x_p3           y_p3           x_p4           y_p4 
       23.8846     0.00128356    -0.00660378      -0.364943         1.9913      -0.925865      -0.384798       0.504971       0.131706       0.176065       0.127423 
       23.9038     0.00143816    -0.00657673      -0.410296        1.98233      -0.898757      -0.444971       0.474398       0.217112      0.0565655       0.197413 
       23.9231     0.00159371     -0.0065429      -0.455434        1.97232      -0.867723      -0.503229       0.429399       0.295702     -0.0850492       0.181211 
       23.9423     0.00174795    -0.00650222      -0.500333        1.96127      -0.832895      -0.559318       0.371396       0.365111       -0.18792      0.0815428 
       23.9615     0.00189924      -0.006456       -0.54497        1.94919      -0.794425      -0.612992       0.302179       0.423254      -0.209132     -0.0570237 
       23.9808     0.00204725    -0.00640604       -0.58932        1.93609      -0.752478      -0.664016       0.223856       0.468374      -0.147085      -0.176983 
            24     0.00219269    -0.00635362      -0.633361        1.92198      -0.707235      -0.712166         0.1388       0.499089     -0.0319297      -0.237777 
       24.0192     0.00233663    -0.00629918      -0.677069        1.90685      -0.658893      -0.757229      0.0495855       0.514428      0.0947391      -0.224115 
       24.0385     0.00248012    -0.00624252      -0.720422        1.89072      -0.607661      -0.799009      -0.041073       0.513862        0.19255      -0.142441 
       24.0577      0.0026239    -0.00618286      -0.763396         1.8736       -0.55376      -0.837318      -0.130393       0.497326       0.228765     -0.0172932 
       24.0769     0.00276827    -0.00611894      -0.805969         1.8555      -0.497424      -0.871989      -0.215601       0.465229        0.18543       0.110715 
       24.0962     0.00291262    -0.00604924      -0.848118        1.83642      -0.438898      -0.902865      -0.294004       0.418456      0.0708437       0.191599 
       24.1154     0.00305525    -0.00597265      -0.889821        1.81637      -0.378437       -0.92981       -0.36308       0.358358     -0.0723288       0.186592 
       24.1346     0.00319382     -0.0058894      -0.931056        1.79537      -0.316303      -0.952701      -0.420553       0.286723      -0.182174      0.0958246 
       24.1538     0.00332664    -0.00580117      -0.971801        1.77342      -0.252767      -0.971436      -0.464476       0.205741      -0.214647     -0.0387059 
       24.1731     0.00345335    -0.00571008       -1.01204        1.75054      -0.188108      -0.985928      -0.493305       0.117942      -0.164699      -0.162073 
       24.1923     0.00357464    -0.00561784       -1.05174        1.72674      -0.122607       -0.99611       -0.50597      0.0261281     -0.0572285      -0.233134 
       24.2115     0.00369168    -0.00552543       -1.09088        1.70203     -0.0565518       -1.00193      -0.501919     -0.0667201       0.069796      -0.232329 
       24.2308      0.0038058     -0.0054332       -1.12946        1.67643     0.00976764       -1.00337      -0.481162      -0.157539       0.175902      -0.160462 
         24.25     0.00391825    -0.00534081       -1.16743        1.64994      0.0760599        -1.0004      -0.444285      -0.243296       0.224596     -0.0378619 
       24.2692     0.00402988    -0.00524725        -1.2048        1.62258       0.142033      -0.993052      -0.392438        -0.3211       0.192406      0.0954529 
       24.2885      0.0041407    -0.00515107       -1.24152        1.59436       0.207396      -0.981339      -0.327306      -0.388315      0.0836585       0.186418 
       24.3077     0.00424949    -0.00505113       -1.27759        1.56531        0.27186      -0.965312      -0.251051      -0.442668     -0.0597087       0.192586 
       24.3269     0.00435443    -0.00494756       -1.31299        1.53542        0.33514      -0.945039      -0.166227      -0.482331      -0.175545       0.111622 
       24.3462     0.00445427    -0.00484183        -1.3477        1.50473       0.396955      -0.920605     -0.0756871      -0.505999       -0.21908     -0.0177177 
       24.3654       0.004549    -0.00473579       -1.38169        1.47324        0.45703      -0.892115        0.01753      -0.512934      -0.181611      -0.143554 
       24.3846     0.00463955    -0.00463086       -1.41495        1.44098       0.515099      -0.859692       0.110318      -0.502982     -0.0825836      -0.224341 
       24.4038     0.00472735    -0.00452784       -1.44747        1.40795       0.570902      -0.823476        0.19962      -0.476573      0.0438845       -0.23641 
       24.4231       0.004814    -0.00442682       -1.47922        1.37418       0.624191      -0.783623       0.282538      -0.434691       0.157542      -0.174933 
       24.4423     0.00490107    -0.00432716       -1.51019        1.33968       0.674727      -0.740309       0.356431      -0.378818       0.218377     -0.0558564 
       24.4615     0.00498973     -0.0042274       -1.54036        1.30448       0.722285      -0.693722       0.419001      -0.310877       0.197566      0.0816046 
       24.4808     0.00508013    -0.00412548       -1.56971        1.26858       0.766653      -0.644068       0.468356      -0.233141      0.0956449       0.181713 
          24.5     0.00517101    -0.00401966       -1.59824        1.23201        0.80763      -0.591565       0.503055      -0.148156     -0.0464961       0.199012 
       24.5192      0.0052604    -0.00390955       -1.62591        1.19479       0.845033      -0.536444       0.522143     -0.0586476      -0.167325       0.128682 
       24.5385      0.0053468    -0.00379605       -1.65273        1.15694       0.878696      -0.478951       0.525157      0.0325666      -0.221624     0.00559027 
       24.5577     0.00542978    -0.00368054       -1.67867        1.11847       0.908465      -0.419338       0.512125       0.122662       -0.19688       -0.12178 
       24.5769      0.0055097    -0.00356417       -1.70372        1.07941       0.934208      -0.357872       0.483551       0.208885      -0.106984      -0.211688 
       24.5962     0.00558746    -0.00344761       -1.72786        1.03978       0.955808      -0.294824       0.440392       0.288629      0.0180095      -0.236571 
       24.6154      0.0056642    -0.00333101       -1.75109       0.999598       0.973169      -0.230476       0.384015       0.359498       0.138404      -0.185994 
       24.6346     0.00574115    -0.00321382       -1.77339       0.958883       0.986212      -0.165114       0.316164       0.419367       0.210923     -0.0713717 
       24.6538     0.00581922    -0.00309461       -1.79475       0.917659       0.994878     -0.0990281       0.238907       0.466433       0.201595      0.0690633 
       24.6731     0.00589824    -0.00297133       -1.81515       0.875947       0.999129     -0.0325134        0.15458       0.499262       0.107398       0.177339 
       24.6923      0.0059766    -0.00284232       -1.83459        0.83377       0.998945      0.0341339      0.0657316       0.516824     -0.0321642       0.205658 
       24.7115     0.00605198    -0.00270732       -1.85305       0.791149       0.994328       0.100617     -0.0249413        0.51853      -0.156956       0.146665 
       24.7308     0.00612257    -0.00256736       -1.87053       0.748107       0.985299       0.166639      -0.114665       0.504246      -0.221576      0.0308349 
         24.75     0.00618749    -0.00242401       -1.88701       0.704667       0.971898       0.231907      -0.200659       0.474313       -0.20969     -0.0970603 
       24.7692     0.00624673    -0.00227876       -1.90248       0.660852       0.954187        0.29613      -0.280219       0.429548       -0.12958      -0.195375 
       24.7885     0.00630083    -0.00213284       -1.91695       0.616684       0.932245       0.359022      -0.350791       0.371237    -0.00699578      -0.232896 
       24.8077     0.00635083    -0.00198699       -1.93039       0.572188       0.906171       0.420303      -0.410059       0.301107       0.119242      -0.193619 
       24.8269     0.00639803    -0.00184123        -1.9428       0.527387       0.876083       0.479701      -0.456021       0.221296       0.202826     -0.0843317 
       24.8462     0.00644351    -0.00169463       -1.95417       0.482304       0.842118       0.536954      -0.487073       0.134293       0.204939      0.0578287 
       24.8654     0.00648733    -0.00154551       -1.96451       0.436964       0.804427       0.591806      -0.502068        0.04287       0.119328       0.173203 
       24.8846     0.00652813    -0.00139258       -1.97379       0.391391        0.76318       0.644016       -0.50038     -0.0500041     -0.0163389       0.212355 
       24.9038     0.00656392    -0.00123586       -1.98202       0.345608       0.718563       0.693353      -0.481943      -0.141266      -0.144083       0.165261 
       24.9231      0.0065932    -0.00107655       -1.98919       0.299641       0.670777       0.739599      -0.447263      -0.227864      -0.218532      0.0575664 
       24.9423     0.00661538   -0.000916366        -1.9953       0.253513       0.620035       0.782551      -0.397421      -0.306879       -0.21956      -0.069928 
       24.9615     0.00663064   -0.000757009       -2.00033        0.20725       0.566564       0.822021      -0.334036      -0.375631      -0.149829      -0.175951 
       24.9808     0.00663987   -0.000599923        -2.0043       0.160876       0.510604       0.857836      -0.259215      -0.431791     -0.0305921      -0.225901 
